Date,Open,High,Low,Close,Volume
2024-07-05 18:18:00,222.06,222.26,221.78,222.1,13669
2024-07-05 18:19:00,222.1,222.59,222.08,222.46,6421
2024-07-05 18:20:00,222.27,222.47,222.27,222.35,5663
2024-07-05 18:21:00,222.42,222.58,222.3,222.56,6088
2024-07-05 18:22:00,222.36,222.63,222.36,222.55,4974
2024-07-05 18:23:00,222.55,222.74,222.28,222.4,12611
2024-07-05 18:24:00,222.47,223.04,222.44,222.96,14769
2024-07-05 18:25:00,222.98,223.11,222.93,223.01,7932
2024-07-05 18:26:00,223.1,223.5,223.02,223.45,11756
2024-07-05 18:27:00,223.5,223.55,223.12,223.13,7422
2024-07-05 18:28:00,223.11,223.22,222.95,223.1,8259
2024-07-05 18:29:00,223.21,223.21,222.98,223.06,7306
2024-07-05 18:30:00,223.02,223.3,222.97,223.21,9294
2024-07-05 18:31:00,223.11,223.22,222.95,222.95,9472
2024-07-05 18:32:00,222.9,223.29,222.6,222.68,7040
2024-07-05 18:33:00,222.63,222.91,222.55,222.78,4936
2024-07-05 18:34:00,222.76,223.0,222.52,222.97,7423
2024-07-05 18:35:00,222.92,223.12,222.81,223.11,4892
2024-07-05 18:36:00,223.11,223.37,223.01,223.37,4251
2024-07-05 18:37:00,223.32,223.48,223.25,223.28,5307
2024-07-05 18:38:00,223.27,223.28,223.07,223.13,4770
2024-07-05 18:39:00,223.18,223.18,222.83,222.88,5132
2024-07-05 18:40:00,222.9,222.99,222.78,222.83,10401
2024-07-05 18:41:00,222.69,223.1,222.69,222.95,6125
2024-07-05 18:42:00,223.06,223.22,222.9,222.9,11901
2024-07-05 18:43:00,222.95,223.09,222.87,223.09,6332
2024-07-05 18:44:00,223.12,223.12,222.9,223.07,6074
2024-07-05 18:45:00,223.1,223.21,223.07,223.2,3697
2024-07-05 18:46:00,223.25,223.36,223.1,223.24,3537
2024-07-05 18:47:00,223.11,223.34,223.11,223.34,2345
2024-07-05 18:48:00,223.19,223.32,222.88,223.11,7442
2024-07-05 18:49:00,223.26,223.34,223.26,223.33,2469
2024-07-05 18:50:00,223.25,223.42,223.25,223.28,6245
2024-07-05 18:51:00,223.26,223.28,223.0,223.14,5263
2024-07-05 18:52:00,223.13,223.3,223.08,223.21,11364
2024-07-05 18:53:00,223.21,223.33,222.9,223.02,9954
2024-07-05 18:54:00,223.0,223.09,222.69,223.09,16199
2024-07-05 18:55:00,223.19,223.7,223.06,223.58,14172
2024-07-05 18:56:00,223.5,223.71,223.5,223.63,5087
2024-07-05 18:57:00,223.62,223.83,223.54,223.83,9582
2024-07-05 18:58:00,223.78,223.93,223.64,223.88,10510
2024-07-05 18:59:00,223.9,224.17,223.7,224.05,15329
2024-07-05 19:00:00,223.96,223.96,223.35,223.35,22798
2024-07-05 19:01:00,223.26,223.67,223.18,223.52,8121
2024-07-05 19:02:00,223.58,223.66,223.36,223.4,4701
2024-07-05 19:03:00,223.45,223.77,223.44,223.77,12716
2024-07-05 19:04:00,223.73,224.08,223.65,223.92,11935
2024-07-05 19:05:00,223.87,224.03,223.68,223.99,18349
2024-07-05 19:06:00,223.79,224.0,223.75,223.75,5511
2024-07-05 19:07:00,223.86,223.98,223.75,223.75,6370
2024-07-05 19:08:00,223.75,224.07,223.67,224.05,10964
2024-07-05 19:09:00,224.08,224.12,223.84,223.97,6327
2024-07-05 19:10:00,223.81,224.16,223.7,223.77,10676
2024-07-05 19:11:00,223.74,224.02,223.74,223.99,6011
2024-07-05 19:12:00,223.91,224.08,223.91,224.03,4467
2024-07-05 19:13:00,224.03,224.03,223.72,223.93,6954
2024-07-05 19:14:00,223.97,224.0,223.82,223.88,3514
2024-07-05 19:15:00,223.89,224.08,223.89,224.08,8383
2024-07-05 19:16:00,223.96,224.17,223.85,223.88,8944
2024-07-05 19:17:00,223.82,224.19,223.82,223.89,5719
2024-07-05 19:18:00,224.02,224.18,224.0,224.18,6985
2024-07-05 19:19:00,224.07,224.36,224.07,224.22,22727
2024-07-05 19:20:00,224.37,224.37,224.25,224.37,8075
2024-07-05 19:21:00,224.37,224.37,224.22,224.3,10233
2024-07-05 19:22:00,224.32,224.38,224.21,224.26,12484
2024-07-05 19:23:00,224.32,224.38,223.96,224.21,12753
2024-07-05 19:24:00,224.24,224.55,224.24,224.5,18889
2024-07-05 19:25:00,224.52,224.82,224.43,224.75,16663
2024-07-05 19:26:00,224.76,224.94,224.75,224.94,12914
2024-07-05 19:27:00,224.9,224.96,224.82,224.82,14982
2024-07-05 19:28:00,224.87,224.97,224.78,224.85,9697
2024-07-05 19:29:00,224.86,224.98,224.86,224.95,5974
2024-07-05 19:30:00,224.97,225.13,224.61,224.72,36340
2024-07-05 19:31:00,224.78,225.04,224.74,225.0,19572
2024-07-05 19:32:00,225.05,225.12,224.41,224.41,18172
2024-07-05 19:33:00,224.52,224.81,224.52,224.8,14300
2024-07-05 19:34:00,224.84,224.9,224.75,224.84,11087
2024-07-05 19:35:00,224.71,224.74,224.37,224.48,8404
2024-07-05 19:36:00,224.52,224.66,224.51,224.61,7069
2024-07-05 19:37:00,224.56,224.57,224.35,224.36,6369
2024-07-05 19:38:00,224.4,224.49,224.31,224.34,9998
2024-07-05 19:39:00,224.32,224.49,224.17,224.27,12907
2024-07-05 19:40:00,224.37,224.37,224.13,224.3,12389
2024-07-05 19:41:00,224.23,224.33,224.13,224.33,9801
2024-07-05 19:42:00,224.35,224.35,224.01,224.22,12824
2024-07-05 19:43:00,224.15,224.44,224.14,224.41,9598
2024-07-05 19:44:00,224.36,224.41,224.25,224.4,8441
2024-07-05 19:45:00,224.43,224.74,224.4,224.74,19922
2024-07-05 19:46:00,224.68,224.73,224.58,224.58,11139
2024-07-05 19:47:00,224.61,224.69,224.3,224.4,17905
2024-07-05 19:48:00,224.33,224.33,224.11,224.11,24387
2024-07-05 19:49:00,224.17,224.27,223.52,223.6,28723
2024-07-05 19:50:00,223.52,223.52,223.18,223.21,34138
2024-07-05 19:51:00,223.16,223.69,223.16,223.53,28513
2024-07-05 19:52:00,223.59,223.96,223.26,223.83,36783
2024-07-05 19:53:00,223.84,224.05,223.53,223.88,52943
2024-07-05 19:54:00,223.78,224.02,223.74,223.82,30274
2024-07-05 19:55:00,223.82,224.36,223.79,223.79,44007
2024-07-05 19:56:00,223.81,223.83,223.44,223.73,44024
2024-07-05 19:57:00,223.74,224.05,223.57,223.57,48456
2024-07-05 19:58:00,223.56,223.63,223.47,223.51,36414
2024-07-05 19:59:00,223.51,223.73,223.49,223.56,91406
2024-07-08 13:30:00,226.51,226.51,224.5,225.76,121759
2024-07-08 13:31:00,225.72,226.16,224.34,225.66,29291
2024-07-08 13:32:00,225.64,226.48,225.19,225.78,34267
2024-07-08 13:33:00,225.78,226.34,224.49,224.53,66579
2024-07-08 13:34:00,224.47,224.96,223.65,223.65,41636
2024-07-08 13:35:00,223.69,224.4,223.45,223.63,41969
2024-07-08 13:36:00,223.54,224.48,223.25,223.42,62034
2024-07-08 13:37:00,223.45,224.04,223.17,223.42,24909
2024-07-08 13:38:00,223.44,223.5,222.8,223.26,35996
2024-07-08 13:39:00,223.26,223.5,222.87,223.5,42389
2024-07-08 13:40:00,223.6,223.88,223.1,223.47,31646
2024-07-08 13:41:00,223.51,223.88,221.65,222.06,95629
2024-07-08 13:42:00,222.24,222.45,221.36,221.36,38869
2024-07-08 13:43:00,221.38,221.38,220.7,220.91,56433
2024-07-08 13:44:00,221.0,221.23,220.15,220.15,43668
2024-07-08 13:45:00,220.28,220.76,219.79,220.7,67064
2024-07-08 13:46:00,220.73,220.73,219.7,219.84,47725
2024-07-08 13:47:00,219.95,220.06,219.3,219.65,36512
2024-07-08 13:48:00,219.76,219.85,219.04,219.31,45309
2024-07-08 13:49:00,219.32,219.92,219.31,219.72,29749
2024-07-08 13:50:00,219.78,219.89,219.19,219.43,55372
2024-07-08 13:51:00,219.33,219.88,219.22,219.52,41342
2024-07-08 13:52:00,219.45,220.0,219.04,219.64,35175
2024-07-08 13:53:00,219.79,220.09,219.4,219.48,54251
2024-07-08 13:54:00,219.35,219.68,219.01,219.59,30109
2024-07-08 13:55:00,219.59,219.7,219.31,219.44,23627
2024-07-08 13:56:00,219.33,220.08,219.3,219.69,27281
2024-07-08 13:57:00,219.7,220.48,219.69,220.43,49894
2024-07-08 13:58:00,220.45,220.8,220.29,220.72,28783
2024-07-08 13:59:00,220.73,221.54,220.71,221.4,28446
2024-07-08 14:00:00,221.5,221.5,220.9,221.09,34804
2024-07-08 14:01:00,221.05,221.4,220.76,221.03,32489
2024-07-08 14:02:00,221.14,222.39,221.1,221.59,34251
2024-07-08 14:03:00,221.53,221.99,221.32,221.56,16996
2024-07-08 14:04:00,221.6,221.75,221.29,221.42,8091
2024-07-08 14:05:00,221.31,221.5,220.7,221.34,20802
2024-07-08 14:06:00,221.34,222.34,221.12,222.21,16859
2024-07-08 14:07:00,222.21,222.81,222.04,222.59,21168
2024-07-08 14:08:00,222.67,222.79,222.5,222.7,27244
2024-07-08 14:09:00,222.65,223.0,222.5,222.7,21605
2024-07-08 14:10:00,222.69,223.02,222.14,222.16,18193
2024-07-08 14:11:00,222.14,222.35,221.78,221.83,7887
2024-07-08 14:12:00,221.83,222.78,221.83,222.77,12606
2024-07-08 14:13:00,222.77,223.25,222.7,222.9,25567
2024-07-08 14:14:00,223.07,223.4,222.66,223.4,25997
2024-07-08 14:15:00,223.41,223.41,222.07,222.36,23105
2024-07-08 14:16:00,222.43,222.97,222.09,222.96,13549
2024-07-08 14:17:00,222.99,223.03,222.21,222.4,8349
2024-07-08 14:18:00,222.44,222.57,222.19,222.42,12260
2024-07-08 14:19:00,222.33,222.33,221.9,222.05,10145
2024-07-08 14:20:00,221.9,221.96,221.37,221.76,27824
2024-07-08 14:21:00,221.74,222.25,221.74,221.99,12021
2024-07-08 14:22:00,222.1,222.41,222.1,222.17,6878
2024-07-08 14:23:00,222.23,222.3,221.84,222.0,6082
2024-07-08 14:24:00,222.15,222.5,222.02,222.28,10164
2024-07-08 14:25:00,222.33,222.51,222.08,222.13,8149
2024-07-08 14:26:00,222.11,222.49,221.93,221.98,11292
2024-07-08 14:27:00,221.98,222.04,220.89,221.1,25230
2024-07-08 14:28:00,221.1,221.4,220.44,220.44,29837
2024-07-08 14:29:00,220.55,220.7,220.13,220.32,23619
2024-07-08 14:30:00,220.42,221.35,220.28,220.69,14418
2024-07-08 14:31:00,220.6,220.8,219.81,219.81,31343
2024-07-08 14:32:00,219.86,220.29,219.65,220.28,28516
2024-07-08 14:33:00,220.35,220.91,219.56,219.76,23603
2024-07-08 14:34:00,219.94,220.14,219.0,219.22,62952
2024-07-08 14:35:00,219.13,219.42,218.41,218.48,77096
2024-07-08 14:36:00,218.49,218.59,217.75,217.99,62232
2024-07-08 14:37:00,218.03,219.33,218.03,219.0,40812
2024-07-08 14:38:00,219.11,219.25,218.9,218.9,42142
2024-07-08 14:39:00,218.8,219.22,218.61,219.0,30190
2024-07-08 14:40:00,219.05,219.28,218.8,219.1,28684
2024-07-08 14:41:00,219.21,220.62,219.14,220.28,24470
2024-07-08 14:42:00,220.59,220.64,218.75,219.0,91160
2024-07-08 14:43:00,219.22,219.24,218.76,218.98,40286
2024-07-08 14:44:00,218.9,219.0,218.76,218.8,20832
2024-07-08 14:45:00,218.87,218.87,218.57,218.66,9572
2024-07-08 14:46:00,218.72,219.14,218.32,218.95,18570
2024-07-08 14:47:00,218.94,219.21,218.61,219.0,18311
2024-07-08 14:48:00,218.88,219.44,218.8,219.25,33610
2024-07-08 14:49:00,219.42,219.74,219.15,219.62,13418
2024-07-08 14:50:00,219.59,219.83,219.32,219.56,13039
2024-07-08 14:51:00,219.7,219.9,219.55,219.75,8761
2024-07-08 14:52:00,219.5,219.86,219.43,219.57,11658
2024-07-08 14:53:00,219.8,220.0,219.69,220.0,9582
2024-07-08 14:54:00,219.88,219.96,219.59,219.59,8709
2024-07-08 14:55:00,219.58,219.67,219.29,219.67,3236
2024-07-08 14:56:00,219.67,219.71,219.5,219.65,4601
2024-07-08 14:57:00,219.35,219.44,219.15,219.17,10269
2024-07-08 14:58:00,219.26,219.45,219.05,219.24,8537
2024-07-08 14:59:00,219.3,219.68,219.3,219.5,8109
2024-07-08 15:00:00,219.37,219.8,219.37,219.62,8864
2024-07-08 15:01:00,219.49,219.82,219.36,219.82,5346
2024-07-08 15:02:00,219.81,219.94,219.33,219.42,11340
2024-07-08 15:03:00,219.45,219.88,219.37,219.5,6448
2024-07-08 15:04:00,219.54,219.82,219.5,219.61,5606
2024-07-08 15:05:00,219.69,220.18,219.69,220.08,7762
2024-07-08 15:06:00,220.07,220.07,219.8,219.96,4104
2024-07-08 15:07:00,219.85,220.0,219.83,220.0,7638
2024-07-08 15:08:00,219.86,220.29,219.84,220.2,10239
2024-07-08 15:09:00,220.2,220.29,219.98,220.0,10395
2024-07-08 15:10:00,220.09,220.23,219.91,220.14,4725
2024-07-08 15:11:00,220.2,220.68,219.9,220.68,9220
2024-07-08 15:12:00,220.58,221.24,220.46,220.79,16963
2024-07-08 15:13:00,220.86,221.14,220.67,220.99,28795
2024-07-08 15:14:00,221.07,221.18,220.76,221.0,11967
2024-07-08 15:15:00,220.99,221.2,220.85,220.85,9418
2024-07-08 15:16:00,220.8,221.0,220.73,220.8,7814
2024-07-08 15:17:00,220.87,220.88,220.62,220.62,9173
2024-07-08 15:18:00,220.6,221.25,220.55,221.23,7770
2024-07-08 15:19:00,221.3,221.47,221.2,221.31,10782
2024-07-08 15:20:00,221.24,221.6,221.24,221.56,9947
2024-07-08 15:21:00,221.65,222.1,221.61,222.02,9774
2024-07-08 15:22:00,222.01,222.37,222.0,222.21,12085
2024-07-08 15:23:00,222.14,222.17,221.89,222.09,9681
2024-07-08 15:24:00,222.06,222.15,221.87,221.87,4621
2024-07-08 15:25:00,221.88,222.11,221.88,222.02,7141
2024-07-08 15:26:00,221.92,222.09,221.78,221.82,12388
2024-07-08 15:27:00,221.88,222.0,221.84,221.84,6594
2024-07-08 15:28:00,221.98,222.25,221.98,222.11,5215
2024-07-08 15:29:00,222.06,222.26,221.9,222.13,7668
2024-07-08 15:30:00,221.89,222.12,221.81,222.01,6938
2024-07-08 15:31:00,221.9,221.98,221.38,221.38,12840
2024-07-08 15:32:00,221.36,221.55,221.36,221.46,6367
2024-07-08 15:33:00,221.56,221.61,221.35,221.35,3291
2024-07-08 15:34:00,221.33,221.6,221.3,221.44,5819
2024-07-08 15:35:00,221.38,221.38,220.81,221.0,10182
2024-07-08 15:36:00,221.08,221.1,220.57,221.06,7911
2024-07-08 15:37:00,220.84,220.93,220.56,220.59,14145
2024-07-08 15:38:00,220.59,220.59,220.1,220.12,13025
2024-07-08 15:39:00,220.12,220.47,219.96,219.96,19613
2024-07-08 15:40:00,220.0,220.31,219.7,219.71,86265
2024-07-08 15:41:00,219.82,220.01,219.48,219.75,8309
2024-07-08 15:42:00,219.56,219.58,219.33,219.42,5537
2024-07-08 15:43:00,219.53,219.66,219.33,219.41,6986
2024-07-08 15:44:00,219.35,219.45,219.26,219.34,9200
2024-07-08 15:45:00,219.24,219.58,219.21,219.58,8653
2024-07-08 15:46:00,219.6,219.64,219.25,219.25,10967
2024-07-08 15:47:00,219.39,219.77,219.3,219.77,5627
2024-07-08 15:48:00,219.85,220.24,219.81,220.24,8438
2024-07-08 15:49:00,220.13,220.3,220.04,220.21,9555
2024-07-08 15:50:00,220.21,220.46,220.16,220.27,5882
2024-07-08 15:51:00,220.33,220.54,220.27,220.32,2789
2024-07-08 15:52:00,220.24,220.44,219.89,219.89,9905
2024-07-08 15:53:00,219.89,220.11,219.86,219.86,3289
2024-07-08 15:54:00,219.8,220.06,219.76,220.06,3200
2024-07-08 15:55:00,220.04,220.1,219.89,219.94,2919
2024-07-08 15:56:00,219.83,220.18,219.83,219.88,3946
2024-07-08 15:57:00,219.88,219.98,219.78,219.98,4513
2024-07-08 15:58:00,219.88,220.0,219.76,219.89,6453
2024-07-08 15:59:00,219.89,220.33,219.89,220.16,5704
2024-07-08 16:00:00,220.14,220.28,220.02,220.23,4873
2024-07-08 16:01:00,220.26,220.29,220.06,220.08,2672
2024-07-08 16:02:00,220.05,220.14,219.89,219.92,4277
2024-07-08 16:03:00,220.15,220.16,219.96,219.97,4891
2024-07-08 16:04:00,219.95,220.71,219.94,220.45,7881
2024-07-08 16:05:00,220.28,220.43,220.27,220.43,1995
2024-07-08 16:06:00,220.3,220.3,220.19,220.19,2406
2024-07-08 16:07:00,220.39,220.39,220.21,220.23,2611
2024-07-08 16:08:00,220.27,220.65,220.21,220.65,3430
2024-07-08 16:09:00,220.64,220.77,220.56,220.63,6432
2024-07-08 16:10:00,220.45,220.97,220.45,220.87,7419
2024-07-08 16:11:00,220.73,220.74,220.37,220.37,6088
2024-07-08 16:12:00,220.37,220.58,220.28,220.58,2416
2024-07-08 16:13:00,220.42,220.52,220.31,220.51,3426
2024-07-08 16:14:00,220.4,220.7,220.27,220.58,4268
2024-07-08 16:15:00,220.53,220.56,220.12,220.12,4736
2024-07-08 16:16:00,220.31,220.48,220.11,220.11,8403
2024-07-08 16:17:00,220.06,220.12,219.68,219.88,9237
2024-07-08 16:18:00,219.8,219.92,219.73,219.9,3650
2024-07-08 16:19:00,220.0,220.34,219.97,220.3,3353
2024-07-08 16:20:00,220.31,220.44,220.24,220.39,2709
2024-07-08 16:21:00,220.28,220.32,220.27,220.27,1253
2024-07-08 16:22:00,220.27,220.28,219.87,219.87,5944
2024-07-08 16:23:00,220.0,220.0,219.8,219.82,3630
2024-07-08 16:24:00,219.94,219.98,219.9,219.9,1385
2024-07-08 16:25:00,219.94,220.16,219.86,219.96,12574
2024-07-08 16:26:00,220.15,220.19,220.14,220.14,919
2024-07-08 16:27:00,220.3,220.3,219.86,219.96,3425
2024-07-08 16:28:00,220.0,220.17,219.95,220.02,3754
2024-07-08 16:29:00,220.08,220.21,219.88,219.88,3081
2024-07-08 16:30:00,219.82,219.95,219.64,219.74,19669
2024-07-08 16:31:00,219.77,219.95,219.72,219.83,4043
2024-07-08 16:32:00,219.94,219.94,219.67,219.77,5770
2024-07-08 16:33:00,219.82,219.92,219.82,219.92,1151
2024-07-08 16:34:00,220.0,220.0,219.83,219.86,1222
2024-07-08 16:35:00,219.8,220.05,219.6,219.69,6427
2024-07-08 16:36:00,219.74,219.95,219.74,219.93,2200
2024-07-08 16:37:00,219.87,220.12,219.85,220.03,2219
2024-07-08 16:38:00,220.17,220.45,220.12,220.3,9302
2024-07-08 16:39:00,220.22,220.37,220.14,220.26,2947
2024-07-08 16:40:00,220.28,220.5,220.13,220.42,4073
2024-07-08 16:41:00,220.47,220.47,220.13,220.13,4168
2024-07-08 16:42:00,220.31,220.36,220.14,220.25,1353
2024-07-08 16:43:00,220.23,220.45,220.12,220.38,1939
2024-07-08 16:44:00,220.47,220.62,220.34,220.36,2271
2024-07-08 16:45:00,220.5,220.78,220.5,220.66,7280
2024-07-08 16:46:00,220.56,220.63,220.4,220.63,4131
2024-07-08 16:47:00,220.67,220.67,220.4,220.5,2602
2024-07-08 16:48:00,220.44,220.52,220.4,220.52,3327
2024-07-08 16:49:00,220.36,220.61,220.36,220.54,3052
2024-07-08 16:50:00,220.51,220.62,220.46,220.58,4020
2024-07-08 16:51:00,220.48,220.57,220.4,220.41,3157
2024-07-08 16:52:00,220.5,220.5,220.49,220.49,974
2024-07-08 16:53:00,220.48,220.49,220.3,220.31,2922
2024-07-08 16:54:00,220.25,220.34,220.24,220.27,4622
2024-07-08 16:55:00,220.33,220.33,220.26,220.27,2039
2024-07-08 16:56:00,220.39,220.44,220.28,220.42,4241
2024-07-08 16:57:00,220.3,220.36,220.28,220.35,1672
2024-07-08 16:58:00,220.32,220.32,220.2,220.3,1727
2024-07-08 16:59:00,220.27,220.41,220.25,220.35,2505
2024-07-08 17:00:00,220.4,220.47,220.4,220.45,1534
2024-07-08 17:01:00,220.42,220.42,220.0,220.01,7502
2024-07-08 17:02:00,220.08,220.08,219.99,220.0,5925
2024-07-08 17:03:00,220.08,220.16,219.95,219.95,3060
2024-07-08 17:04:00,220.0,220.03,219.7,219.7,5643
2024-07-08 17:05:00,219.65,219.72,219.39,219.52,9205
2024-07-08 17:06:00,219.55,219.67,219.37,219.56,8591
2024-07-08 17:07:00,219.61,219.74,219.54,219.71,4344
2024-07-08 17:08:00,219.7,219.82,219.63,219.82,5166
2024-07-08 17:09:00,219.83,219.94,219.75,219.79,5807
2024-07-08 17:10:00,219.82,219.9,219.78,219.84,2965
2024-07-08 17:11:00,219.98,219.99,219.65,219.88,6486
2024-07-08 17:12:00,219.74,219.74,219.72,219.74,972
2024-07-08 17:13:00,219.66,219.78,219.58,219.76,3386
2024-07-08 17:14:00,219.69,219.92,219.63,219.7,1805
2024-07-08 17:15:00,219.63,219.93,219.39,219.51,7916
2024-07-08 17:16:00,219.4,219.42,219.24,219.31,3581
2024-07-08 17:17:00,219.32,219.37,218.9,219.18,28758
2024-07-08 17:18:00,219.23,219.4,219.11,219.27,11471
2024-07-08 17:19:00,219.18,219.18,219.0,219.04,5727
2024-07-08 17:20:00,219.0,219.26,218.97,219.12,10331
2024-07-08 17:21:00,219.06,219.22,219.06,219.16,4164
2024-07-08 17:22:00,219.26,219.28,219.1,219.1,2608
2024-07-08 17:23:00,219.03,219.38,218.97,219.36,6208
2024-07-08 17:24:00,219.41,219.56,219.37,219.48,4416
2024-07-08 17:25:00,219.6,219.74,219.6,219.66,2474
2024-07-08 17:26:00,219.68,219.8,219.44,219.8,8684
2024-07-08 17:27:00,219.75,220.08,219.68,220.08,7540
2024-07-08 17:28:00,220.09,220.15,219.9,219.93,7248
2024-07-08 17:29:00,219.91,220.0,219.83,219.94,5817
2024-07-08 17:30:00,220.1,220.3,219.9,220.2,4760
2024-07-08 17:31:00,220.09,220.31,220.09,220.26,6052
2024-07-08 17:32:00,220.3,220.41,220.25,220.31,4925
2024-07-08 17:33:00,220.32,220.44,220.27,220.42,4304
2024-07-08 17:34:00,220.43,220.8,220.38,220.76,9145
2024-07-08 17:35:00,220.65,221.26,220.54,221.23,12439
2024-07-08 17:36:00,221.14,221.24,221.0,221.07,9315
2024-07-08 17:37:00,221.09,221.21,221.08,221.21,6153
2024-07-08 17:38:00,221.27,221.27,221.07,221.18,6242
2024-07-08 17:39:00,221.18,221.21,220.83,220.87,14143
2024-07-08 17:40:00,220.87,220.9,220.65,220.82,14861
2024-07-08 17:41:00,220.71,220.71,220.4,220.5,3889
2024-07-08 17:42:00,220.59,220.8,220.54,220.72,3838
2024-07-08 17:43:00,220.68,220.82,220.58,220.82,3173
2024-07-08 17:44:00,220.79,220.83,220.69,220.83,2368
2024-07-08 17:45:00,220.8,220.8,220.66,220.77,1964
2024-07-08 17:46:00,220.77,220.89,220.77,220.84,5102
2024-07-08 17:47:00,220.78,220.81,220.74,220.75,4528
2024-07-08 17:48:00,220.83,220.83,220.64,220.68,2064
2024-07-08 17:49:00,220.66,221.05,220.52,220.98,6847
2024-07-08 17:50:00,221.01,221.25,221.0,221.25,1796
2024-07-08 17:51:00,221.25,221.32,221.17,221.22,4567
2024-07-08 17:52:00,221.22,221.36,221.07,221.25,3534
2024-07-08 17:53:00,221.15,221.28,221.15,221.26,4535
2024-07-08 17:54:00,221.28,221.42,221.25,221.32,4198
2024-07-08 17:55:00,221.33,221.33,221.25,221.29,3481
2024-07-08 17:56:00,221.29,221.56,221.28,221.46,12054
2024-07-08 17:57:00,221.48,221.62,221.48,221.58,8374
2024-07-08 17:58:00,221.56,221.7,221.44,221.67,4661
2024-07-08 17:59:00,221.63,221.64,221.52,221.52,3769
2024-07-08 18:00:00,221.59,221.79,221.54,221.64,4141
2024-07-08 18:01:00,221.58,221.79,221.53,221.66,5108
2024-07-08 18:02:00,221.75,221.75,221.32,221.5,7072
2024-07-08 18:03:00,221.38,221.5,221.36,221.36,1733
2024-07-08 18:04:00,221.49,221.53,221.32,221.34,3626
2024-07-08 18:05:00,221.28,221.34,221.19,221.3,3130
2024-07-08 18:06:00,221.3,221.39,221.3,221.31,1341
2024-07-08 18:07:00,221.36,221.36,221.26,221.35,1237
2024-07-08 18:08:00,221.33,221.33,221.2,221.3,1893
2024-07-08 18:09:00,221.32,221.57,221.32,221.36,6001
2024-07-08 18:10:00,221.42,221.42,221.26,221.32,1771
2024-07-08 18:11:00,221.36,221.39,221.22,221.26,6882
2024-07-08 18:12:00,221.22,221.23,220.9,221.04,5559
2024-07-08 18:13:00,221.05,221.36,221.05,221.36,7487
2024-07-08 18:14:00,221.3,221.42,221.29,221.29,4145
2024-07-08 18:15:00,221.3,221.43,221.15,221.43,2349
2024-07-08 18:16:00,221.29,221.29,221.29,221.29,532
2024-07-08 18:17:00,221.31,221.36,221.17,221.36,3138
2024-07-08 18:18:00,221.22,221.3,221.22,221.24,2151
2024-07-08 18:19:00,221.24,221.36,221.24,221.28,4232
2024-07-08 18:20:00,221.32,221.32,221.13,221.19,2789
2024-07-08 18:21:00,221.06,221.09,221.05,221.08,1851
2024-07-08 18:22:00,221.1,221.26,221.1,221.26,1375
2024-07-08 18:23:00,221.17,221.19,220.99,221.19,9190
2024-07-08 18:24:00,221.1,221.13,221.05,221.05,2214
2024-07-08 18:25:00,221.15,221.37,221.04,221.2,8395
2024-07-08 18:26:00,221.31,221.35,220.81,220.81,19253
2024-07-08 18:27:00,221.07,221.1,220.82,221.1,2615
2024-07-08 18:28:00,221.0,221.23,221.0,221.18,4602
2024-07-08 18:29:00,221.11,221.25,220.97,221.06,12126
2024-07-08 18:30:00,220.97,220.97,220.71,220.93,8746
2024-07-08 18:31:00,220.82,220.83,220.48,220.66,9078
2024-07-08 18:32:00,220.62,220.66,220.42,220.66,7768
2024-07-08 18:33:00,220.76,220.8,220.62,220.72,3749
2024-07-08 18:34:00,220.76,220.79,220.76,220.79,621
2024-07-08 18:35:00,220.83,220.9,220.83,220.86,2765
2024-07-08 18:36:00,220.77,221.14,220.77,221.02,9735
2024-07-08 18:37:00,221.11,221.11,220.9,220.95,2592
2024-07-08 18:38:00,221.09,221.09,220.89,220.91,3240
2024-07-08 18:39:00,220.92,220.92,220.7,220.71,2114
2024-07-08 18:40:00,220.86,221.08,220.65,221.02,5160
2024-07-08 18:41:00,220.94,221.1,220.94,221.02,3034
2024-07-08 18:42:00,221.04,221.04,220.6,220.66,7037
2024-07-08 18:43:00,220.61,220.66,220.36,220.5,25068
2024-07-08 18:44:00,220.55,220.55,220.35,220.43,3852
2024-07-08 18:45:00,220.37,220.37,220.01,220.15,8398
2024-07-08 18:46:00,220.18,220.42,220.0,220.3,9214
2024-07-08 18:47:00,220.2,220.42,220.2,220.38,1920
2024-07-08 18:48:00,220.3,220.71,220.3,220.7,3475
2024-07-08 18:49:00,220.67,220.9,220.67,220.9,2478
2024-07-08 18:50:00,220.84,220.98,220.69,220.98,1529
2024-07-08 18:51:00,220.9,220.91,220.73,220.84,1043
2024-07-08 18:52:00,220.91,220.91,220.67,220.72,3015
2024-07-08 18:53:00,220.75,220.9,220.65,220.65,3701
2024-07-08 18:54:00,220.77,220.91,220.61,220.72,3600
2024-07-08 18:55:00,220.68,220.8,220.65,220.66,4878
2024-07-08 18:56:00,220.66,220.8,220.66,220.8,1960
2024-07-08 18:57:00,220.81,220.81,220.69,220.76,1006
2024-07-08 18:58:00,220.91,220.91,220.57,220.58,3864
2024-07-08 18:59:00,220.58,220.65,220.44,220.44,5616
2024-07-08 19:00:00,220.36,220.7,220.36,220.54,2912
2024-07-08 19:01:00,220.56,220.6,220.54,220.54,1850
2024-07-08 19:02:00,220.5,220.5,220.24,220.24,3960
2024-07-08 19:03:00,220.21,220.62,220.21,220.58,2827
2024-07-08 19:04:00,220.51,220.6,220.49,220.6,3081
